"user_id","game_name","first_month","last_month","payment_month","active_in_month","isnewuser","ischurned","isbackfromchurn","revenue","mrr","mrr_expansion","mrr_contraction","new_mrr","churn_revenue","back_from_churn_rev","language","age","has_older_device_model"
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,1,0,0,12.03,0,0,0,12.03,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,28.32,28.32,16.29,0,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,29.07,29.07,0.75,0,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,25.23,25.23,0,-3.84,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,18.9,18.9,0,-6.33,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,48.72,48.72,29.82,0,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,25.74,25.74,0,-22.98,0,0,0,ru,34,false
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,39.78,39.78,14.04,0,0,-39.78,0,ru,34,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,1,0,0,13.8,0,0,0,13.8,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,48.21,48.21,34.41,0,0,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,52.77,52.77,4.56,0,0,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,40.83,40.83,0,-11.94,0,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,35.49,35.49,0,-5.34,0,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,35.73,35.73,0.24,0,0,0,0,uk,31,false
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,72.93,72.93,37.20,0,0,-72.93,0,uk,31,false
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,1,0,0,32.28,0,0,0,32.28,0,0,uk,25,false
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,0,1,0,13.23,13.23,0,-19.05,0,-13.23,0,uk,25,false
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,1,0,17.19,0,0,0,17.19,-17.19,0,uk,27,false
"14RMzQMoG017OLkaDBFjng==",game 3,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,1,1,0,14.43,0,0,0,14.43,-14.43,0,uk,36,false
"14RMzQMoG017OLkaDBFjng==",game 3,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,1,12.75,0,0,0,0,-12.75,12.75,uk,36,false
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,1,0,0,89.04,0,0,0,89.04,0,0,ru,23,false
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,34.8,34.8,0,-54.24,0,0,0,ru,23,false
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,55.80,55.80,21.00,0,0,0,0,ru,23,false
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,148.14,148.14,92.34,0,0,-148.14,0,ru,23,false
"1dvc3uv3gFy83YY5oJeFkQ==",game 3,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,1,1,0,45.93,0,0,0,45.93,-45.93,0,uk,17,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,1,0,0,56.13,0,0,0,56.13,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,16.29,16.29,0,-39.84,0,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,21.18,21.18,4.89,0,0,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,13.71,13.71,0,-7.47,0,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,46.98,46.98,33.27,0,0,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,20.13,20.13,0,-26.85,0,0,0,ru,25,false
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,38.37,38.37,18.24,0,0,-38.37,0,ru,25,false
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,58.20,0,0,0,58.20,0,0,uk,22,false
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,77.19,77.19,18.99,0,0,0,0,uk,22,false
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,63.27,63.27,0,-13.92,0,0,0,uk,22,false
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,21.72,21.72,0,-41.55,0,-21.72,0,uk,22,false
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,33.36,0,0,0,33.36,0,0,uk,20,false
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,29.25,29.25,0,-4.11,0,0,0,uk,20,false
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,18.15,18.15,0,-11.10,0,0,0,uk,20,false
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,69.48,69.48,51.33,0,0,-69.48,0,uk,20,false
"29qvbD06oXdmg5G7X/Wigw==",game 3,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,1,1,0,24.51,0,0,0,24.51,-24.51,0,uk,17,false
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,1,1,0,27.0,0,0,0,27.0,-27.0,0,ru,25,false
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,1,69.96,0,0,0,0,-69.96,69.96,ru,25,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,1,0,0,56.85,0,0,0,56.85,0,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,30.33,30.33,0,-26.52,0,0,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,22.47,22.47,0,-7.86,0,0,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,24.84,24.84,2.37,0,0,0,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,1,0,14.19,14.19,0,-10.65,0,-14.19,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,1,42.84,0,0,0,0,0,42.84,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,29.13,29.13,0,-13.71,0,0,0,ru,20,false
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,14.13,14.13,0,-15.00,0,-14.13,0,ru,20,false
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,14.04,0,0,0,14.04,0,0,ru,18,false
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,56.04,56.04,42.00,0,0,0,0,ru,18,false
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,24.84,24.84,0,-31.20,0,-24.84,0,ru,18,false
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,1,1,0,50.04,0,0,0,50.04,-50.04,0,uk,16,false
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,1,42.72,0,0,0,0,0,42.72,uk,16,false
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,22.68,22.68,0,-20.04,0,0,0,uk,16,false
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,106.38,106.38,83.70,0,0,-106.38,0,uk,16,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,1,0,0,54.96,0,0,0,54.96,0,0,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,72.06,72.06,17.10,0,0,0,0,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,25.35,25.35,0,-46.71,0,0,0,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,1,0,38.10,38.10,12.75,0,0,-38.10,0,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,1,12.12,0,0,0,0,0,12.12,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,21.87,21.87,9.75,0,0,0,0,uk,23,false
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,15.99,15.99,0,-5.88,0,-15.99,0,uk,23,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,1,1,0,0,23.76,0,0,0,23.76,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,1,0,0,0,81.42,81.42,57.66,0,0,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,1,0,0,0,15.69,15.69,0,-65.73,0,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,0,0,0,34.35,34.35,18.66,0,0,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,0,0,0,50.58,50.58,16.23,0,0,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,0,0,0,97.08,97.08,46.50,0,0,0,0,ru,16,false
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,0,1,0,18.72,18.72,0,-78.36,0,-18.72,0,ru,16,false
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,1,1,0,74.85,0,0,0,74.85,-74.85,0,uk,16,false
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,0,0,1,20.19,0,0,0,0,0,20.19,uk,16,false
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,0,0,0,48.27,48.27,28.08,0,0,0,0,uk,16,false
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,0,1,0,29.22,29.22,0,-19.05,0,-29.22,0,uk,16,false
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,1,1,0,23.31,0,0,0,23.31,-23.31,0,ru,28,false
"3OXz+Ar2gN+zfGLZTRCVMQ==",game 3,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,1,1,0,18.9,0,0,0,18.9,-18.9,0,uk,16,false
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,1,1,1,0,22.86,0,0,0,22.86,-22.86,0,ru,27,false
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,0,0,1,21.87,0,0,0,0,0,21.87,ru,27,false
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,0,1,0,17.34,17.34,0,-4.53,0,-17.34,0,ru,27,false
"3TfpxDVNF0T+g4S60EOCBw==",game 3,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,1,0,15.27,0,0,0,15.27,-15.27,0,uk,28,false
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,0,0,17.85,0,0,0,17.85,0,0,uk,28,false
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,43.62,43.62,25.77,0,0,-43.62,0,uk,28,false
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,1,0,0,59.67,0,0,0,59.67,0,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,12.36,12.36,0,-47.31,0,0,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,20.13,20.13,7.77,0,0,0,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,15.78,15.78,0,-4.35,0,0,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,17.16,17.16,1.38,0,0,0,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,1,0,19.74,19.74,2.58,0,0,-19.74,0,uk,21,true
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,1,26.73,0,0,0,0,-26.73,26.73,uk,21,true
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,1,0,0,12.69,0,0,0,12.69,0,0,uk,25,false
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,0,0,0,41.73,41.73,29.04,0,0,0,0,uk,25,false
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,0,0,0,19.86,19.86,0,-21.87,0,0,0,uk,25,false
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,0,0,0,34.32,34.32,14.46,0,0,0,0,uk,25,false
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-06-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,0,1,0,30.9,30.9,0,-3.42,0,-30.9,0,uk,25,false
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,1,1,0,0,27.15,0,0,0,27.15,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,0,0,0,14.94,14.94,0,-12.21,0,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,26.40,26.40,11.46,0,0,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,22.83,22.83,0,-3.57,0,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,89.28,89.28,66.45,0,0,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,16.56,16.56,0,-72.72,0,0,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,1,0,18.24,18.24,1.68,0,0,-18.24,0,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,1,31.26,0,0,0,0,0,31.26,uk,20,true
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,21.75,21.75,0,-9.51,0,-21.75,0,uk,20,true
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,1,1,0,0,17.79,0,0,0,17.79,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,0,0,0,125.97,125.97,108.18,0,0,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,0,0,0,91.68,91.68,0,-34.29,0,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,27.87,27.87,0,-63.81,0,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,40.71,40.71,12.84,0,0,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,47.91,47.91,7.20,0,0,0,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,1,0,23.34,23.34,0,-24.57,0,-23.34,0,ru,20,false
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,1,92.10,0,0,0,0,-92.10,92.10,ru,20,false
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,18.69,0,0,0,18.69,0,0,uk,18,true
